scenario,event_cost,section_effectiveness,selected_sections,section_treatment_cost,section_predicted_burden,section_actual_holdout_events,spot_premium,spot_effectiveness,spot_horizon_days,threshold,baseline_cost,policy_cost,cost_saving,cost_saving_pct,expected_events,expected_prevented_events_total,event_reduction_pct,expected_spot_interventions,spot_intervention_rate,expected_prevented_by_spot,events_initially_in_selected_sections,selected_section_event_share,nominal_flagged_rate_before_prevention
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.475,13465408.0,11124490.246301215,2340917.753698785,0.1738467749138225,32840.101146640234,16519.898853359766,0.3346819054570455,6450.885227924171,0.1306905435154816,6583.34885335995,15287,0.3097042139384117,0.42518233387358184
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.5,13465408.0,11156687.01885868,2308720.9811413195,0.171455701984026,33283.10953253642,16076.890467463578,0.32570685712041286,5741.637907002453,0.11632167558756996,6140.340467463686,15287,0.3097042139384117,0.3833670988654781
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.525,13465408.0,11193259.320720658,2272148.6792793423,0.1687396831406328,33712.38820572705,15647.611794272947,0.3170099634171991,5097.358545526343,0.10326901429348344,5711.061794272967,15287,0.3097042139384117,0.3436588330632091
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.55,13465408.0,11238096.626501951,2227311.3734980486,0.16540986901385005,34154.817078663655,15205.182921336345,0.3080466556186456,4490.500219478481,0.09097447770418317,5268.632921336242,15287,0.3097042139384117,0.30567260940032415
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.575,13465408.0,11289724.432566559,2175683.567433441,0.16157576268267854,34604.05433754947,14755.945662450533,0.29894541455531876,3923.107274201324,0.07947948286469457,4819.395662450341,15287,0.3097042139384117,0.26952998379254456
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.6,13465408.0,11357487.883361204,2107920.1166387964,0.15654335291131144,35105.84548037067,14254.15451962933,0.2887794675775796,3370.105890463819,0.06827605126547445,4317.604519629024,15287,0.3097042139384117,0.23397487844408427
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.625,13465408.0,11418497.545305032,2046910.4546949677,0.1520125089930411,35558.651075348505,13801.348924651495,0.27960593445404164,2869.980255533063,0.0581438463438627,3864.798924651199,15287,0.3097042139384117,0.20135737439222043
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.65,13465408.0,11485344.713496681,1980063.2865033187,0.1470481463690754,36012.40381271491,13347.59618728509,0.27041321287044345,2414.487627035916,0.04891587575032245,3411.046187284828,15287,0.3097042139384117,0.17040113452188008
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.675,13465408.0,11549072.498193054,1916335.5018069465,0.1423154427854653,36428.77042060102,12931.229579398983,0.261977908820887,2015.6314195536856,0.040835320493389095,2994.6795793987844,15287,0.3097042139384117,0.14280794165316046
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.7,13465408.0,11617297.738165298,1848110.2618347015,0.13724873853318825,36845.27770943629,12514.72229056371,0.2535397546710638,1652.4478321763943,0.03347746823696099,2578.1722905635575,15287,0.3097042139384117,0.11774716369529983
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.725,13465408.0,11689970.079837702,1775437.9201622978,0.13185177308866525,37269.6240096114,12090.375990388602,0.2449427874876135,1307.7332000508272,0.026493784441872514,2153.82599038849,15287,0.3097042139384117,0.09288897893030794
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.75,13465408.0,11761196.098700877,1704211.9012991227,0.12656221789188435,37675.24047821712,11684.759521782878,0.23672527394211665,992.3239698694243,0.020103808141600978,1748.2095217828232,15287,0.3097042139384117,0.0715964343598055
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.775,13465408.0,11825097.17053596,1640310.8294640407,0.12181664524862824,38032.36414394838,11327.635856051616,0.22949019157316888,724.1458564567802,0.014670702116223261,1391.08585605159,15287,0.3097042139384117,0.05393030794165316
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.8,13465408.0,11894413.944912972,1570994.055087028,0.11666887888484538,38382.51115258826,10977.48884741174,0.2223964515277905,514.5192198152872,0.010423809153470163,1040.9388474117518,15287,0.3097042139384117,0.03853322528363047
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.825,13465408.0,11950510.725239005,1514897.274760995,0.11250288700951319,38671.17012324947,10688.829876750533,0.21654841727614532,333.3241248507232,0.006752919871367974,752.2798767505276,15287,0.3097042139384117,0.026195299837925446
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.85,13465408.0,11988591.692427933,1476816.3075720668,0.10967482809076909,38866.05971860171,10493.940281398289,0.21260008673821493,212.644809464487,0.004308039089637095,557.3902813982885,15287,0.3097042139384117,0.016997568881685576
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.875,13465408.0,12032320.299970241,1433087.7000297587,0.10642735073677372,39064.79208390282,10295.207916097177,0.20857390429694442,128.76015576868554,0.002608593107145169,358.6579160971788,15287,0.3097042139384117,0.010149918962722852
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,0.9,13465408.0,12061163.502028126,1404244.4979718737,0.10428532859694067,39198.43380519516,10161.566194804836,0.20586641399523575,67.84607968282691,0.001374515390656947,225.0161948048364,15287,0.3097042139384117,0.0059359805510534845
integrated_moderate_asset,272.8,0.65,837,1359350.0,11609.34276527297,15287,125.0,0.6,30,1.001,13465408.0,12114067.160010692,1351340.8399893083,0.10035647193083999,39423.450000000004,9936.549999999996,0.2013077390599675,0.0,0.0,0.0,15287,0.3097042139384117,0.0
integrated_strong_asset,579.8,0.75,755,3125000.0,10926.493763776987,14532,300.0,0.6,90,0.2,28618927.999999996,22881773.858718656,5737154.14128134,0.20046712236326047,24267.728633712584,25092.271366287416,0.5083523372424517,18954.48265631332,0.38400491605172854,14193.271366289022,14532,0.29440842787682336,0.963128038897893
integrated_strong_asset,579.8,0.75,755,3125000.0,10926.493763776987,14532,300.0,0.6,90,0.225,28618927.999999996,22766907.416683443,5852020.583316553,0.2044807752168968,24558.666696622055,24801.333303377945,0.5024581301332647,18009.308219945557,0.36485632536356477,13902.333303379317,14532,0.29440842787682336,0.9338735818476499
integrated_strong_asset,579.8,0.75,755,3125000.0,10926.493763776987,14532,300.0,0.6,90,0.25,28618927.999999996,22632501.347868662,5986426.652131334,0.2091771799464793,25048.008829431434,24311.991170568566,0.4925443916241606,16615.552761884876,0.3366197885308929,13412.991170569867,14532,0.29440842787682336,0.8877228525121555
integrated_strong_asset,579.8,0.75,755,3125000.0,10926.493763776987,14532,300.0,0.6,90,0.275,28618927.999999996,22491550.405755993,6127377.594244003,0.2141022750483178,25707.731061837814,23652.268938162186,0.47917886827719175,14870.693120343332,0.3012701199421259,12753.268938163252,14532,0.29440842787682336,0.8280591572123177
integrated_strong_asset,579.8,0.75,755,3125000.0,10926.493763776987,14532,300.0,0.6,90,0.3,28618927.999999996,22388549.05956433,6230378.940435667,0.2177013387935309,26352.61962095772,23007.38037904228,0.46611386505353075,13281.000677777152,0.26906403318025024,12108.380379043152,14532,0.29440842787682336,0.7726904376012966
integrated_strong_asset,579.8,0.75,755,3125000.0,10926.493763776987,14532,300.0,0.6,90,0.325,28618927.999999996,22336555.429936778,6282372.5700632185,0.21951809550879123,26966.567266374543,22393.432733625457,0.45367570367960813,11921.132429641544,0.24151402815319173,11494.432733626345,14532,0.29440842787682336,0.7213128038897894
integrated_strong_asset,579.8,0.75,755,3125000.0,10926.493763776987,14532,300.0,0.6,90,0.35,28618927.999999996,22323192.44217201,6295735.557827987,0.21998502382157667,27541.521510616247,21818.478489383753,0.44202752207017326,10765.394234386735,0.21809955904349138,10919.478489384703,14532,0.29440842787682336,0.6726904376012965
integrated_strong_asset,579.8,0.75,755,3125000.0,10926.493763776987,14532,300.0,0.6,90,0.375,28618927.999999996,22324998.332472097,6293929.667527899,0.21992192256564955,28087.870300481747,21272.129699518253,0.430958867494292,9715.503774172284,0.1968294929937659,10373.129699519066,14532,0.29440842787682336,0.6243922204213939
integrated_strong_asset,579.8,0.75,755,3125000.0,10926.493763776987,14532,300.0,0.6,90,0.4,28618927.999999996,22378611.56925057,6240316.4307494275,0.21804857368345273,28721.083856823792,20638.916143176208,0.41813039187958284,8670.423830208134,0.1756568847286899,9739.916143176777,14532,0.29440842787682336,0.5722649918962723
integrated_strong_asset,579.8,0.75,755,3125000.0,10926.493763776987,14532,300.0,0.6,90,0.425,28618927.999999996,22446975.838876054,6171952.161123943,0.2156597955424446,29350.805919120245,20009.194080879755,0.4053726515575315,7681.26188989356,0.15561713715343517,9110.194080880463,14532,0.29440842787682336,0.5209481361426256
integrated_strong_asset,579.8,0.75,755,3125000.0,10926.493763776987,14532,300.0,0.6,90,0.45,28618927.999999996,22525031.970016617,6093896.029983379,0.2129323652508361,29946.22639156799,19413.77360843201,0.39330983809627246,6790.69969394271,0.13757495328084907,8514.773608432544,14532,0.29440842787682336,0.4720421393841167
integrated_strong_asset,579.8,0.75,755,3125000.0,10926.493763776987,14532,300.0,0.6,90,0.475,28618927.999999996,22624230.257975746,5994697.74202425,0.2094661876232489,30518.4201743144,18841.5798256856,0.3817175815576499,6015.500803017266,0.12186995143876146,7942.579825685876,14532,0.29440842787682336,0.42518233387358184
integrated_strong_asset,579.8,0.75,755,3125000.0,10926.493763776987,14532,300.0,0.6,90,0.5,28618927.999999996,22738557.033461012,5880370.966538984,0.20547139174950876,31047.371776062922,18312.628223937078,0.37100138217052425,5374.302925654066,0.10887971891519582,7413.628223937328,14532,0.29440842787682336,0.3833670988654781
integrated_strong_asset,579.8,0.75,755,3125000.0,10926.493763776987,14532,300.0,0.6,90,0.525,28618927.999999996,22851761.523804814,5767166.476195183,0.20151581066192217,31550.606512068447,17809.393487931553,0.36080618897754363,4779.066227012296,0.09682062858614862,6910.393487931773,14532,0.29440842787682336,0.3436588330632091
integrated_strong_asset,579.8,0.75,755,3125000.0,10926.493763776987,14532,300.0,0.6,90,0.55,28618927.999999996,23001396.36817133,5617531.631828666,0.19628728343104487,32100.445392146048,17259.554607853952,0.3496668275497154,4215.19376600286,0.0853969563614842,6360.554607854132,14532,0.29440842787682336,0.30567260940032415
integrated_strong_asset,579.8,0.75,755,3125000.0,10926.493763776987,14532,300.0,0.6,90,0.575,28618927.999999996,23143899.163963437,5475028.836036559,0.19130796359795726,32610.93050266691,16749.06949733309,0.33932474670447915,3703.6055283748674,0.07503252691197057,5850.06949733319,14532,0.29440842787682336,0.26952998379254456
integrated_strong_asset,579.8,0.75,755,3125000.0,10926.493763776987,14532,300.0,0.6,90,0.6,28618927.999999996,23322208.997729525,5296719.002270471,0.18507747747471437,33186.606839375214,16173.393160624786,0.3276619359932088,3185.3811741824666,0.0645336542581537,5274.393160624781,14532,0.29440842787682336,0.23397487844408427
integrated_strong_asset,579.8,0.75,755,3125000.0,10926.493763776987,14532,300.0,0.6,90,0.625,28618927.999999996,23491210.93790639,5127717.062093608,0.17917222692945065,33717.222820862036,15642.777179137964,0.3169120174055503,2723.21715455002,0.055170525821515805,4743.777179137749,14532,0.29440842787682336,0.20135737439222043
integrated_strong_asset,579.8,0.75,755,3125000.0,10926.493763776987,14532,300.0,0.6,90,0.65,28618927.999999996,23683895.435752302,4935032.564247694,0.17243946259090118,34268.08389660546,15091.916103394542,0.3057519469893546,2300.867974981792,0.04661401894209465,4192.916103394214,14532,0.29440842787682336,0.17040113452188008
integrated_strong_asset,579.8,0.75,755,3125000.0,10926.493763776987,14532,300.0,0.6,90,0.675,28618927.999999996,23852433.198537447,4766494.80146255,0.16655043129017796,34751.07565308073,14608.924346919273,0.295966862781995,1929.1984495833021,0.03908424735784648,3709.9243469189955,14532,0.29440842787682336,0.14280794165316046
integrated_strong_asset,579.8,0.75,755,3125000.0,10926.493763776987,14532,300.0,0.6,90,0.7,28618927.999999996,24060608.73011577,4558319.269884225,0.15927638064864713,35282.09263816842,14077.907361831582,0.28520882013435134,1596.8380616627746,0.03235085214065589,3178.9073618313664,14532,0.29440842787682336,0.11774716369529983
integrated_strong_asset,579.8,0.75,755,3125000.0,10926.493763776987,14532,300.0,0.6,90,0.725,28618927.999999996,24261269.00144982,4357658.998550177,0.15226492755249874,35799.45540481036,13560.54459518964,0.2747274026578128,1265.8158591116062,0.025644567648128166,2661.5445951895,14532,0.29440842787682336,0.09288897893030794
integrated_strong_asset,579.8,0.75,755,3125000.0,10926.493763776987,14532,300.0,0.6,90,0.75,28618927.999999996,24461870.995379154,4157057.0046208426,0.14525551078016768,36300.5523802282,13059.447619771803,0.264575519039137,966.0357510509699,0.019571226723074753,2160.4476197717026,14532,0.29440842787682336,0.0715964343598055
integrated_strong_asset,579.8,0.75,755,3125000.0,10926.493763776987,14532,300.0,0.6,90,0.775,28618927.999999996,24648015.78655696,3970912.213443037,0.1387512562819627,36755.675563236386,12604.324436763614,0.25535503315971664,706.9169832814783,0.014321656873611798,1705.3244367635682,14532,0.29440842787682336,0.05393030794165316
integrated_strong_asset,579.8,0.75,755,3125000.0,10926.493763776987,14532,300.0,0.6,90,0.8,28618927.999999996,24834547.97454096,3784380.025459036,0.13223346539950892,37181.05891249587,12178.941087504129,0.24673705606774976,506.56672355880613,0.010262696992682459,1279.9410875041165,14532,0.29440842787682336,0.03853322528363047
integrated_strong_asset,579.8,0.75,755,3125000.0,10926.493763776987,14532,300.0,0.6,90,0.825,28618927.999999996,24995761.427452743,3623166.572547253,0.12660035947353632,37551.3143879928,11808.685612007197,0.23923593217194483,328.36448428616154,0.006652440929622397,909.6856120072098,14532,0.29440842787682336,0.026195299837925446
integrated_strong_asset,579.8,0.75,755,3125000.0,10926.493763776987,14532,300.0,0.6,90,0.85,28618927.999999996,25094232.058364056,3524695.94163594,0.1231596075728602,37781.90164476405,11578.098355235947,0.23456439131353216,210.9516157371316,0.0042737361373000726,679.0983552359581,14532,0.29440842787682336,0.016997568881685576
integrated_strong_asset,579.8,0.75,755,3125000.0,10926.493763776987,14532,300.0,0.6,90,0.875,28618927.999999996,25203347.986826308,3415580.013173688,0.1193468886456435,38012.87585980039,11347.124140199609,0.22988501094407635,128.2752110168588,0.002598768456581418,448.12414019961955,14532,0.29440842787682336,0.010149918962722852
integrated_strong_asset,579.8,0.75,755,3125000.0,10926.493763776987,14532,300.0,0.6,90,0.9,28618927.999999996,25287014.46542713,3331913.534572866,0.11642342209927871,38189.64594340137,11170.354056598633,0.22630376938003713,65.52582478007918,0.0013275086057552507,271.3540565986342,14532,0.29440842787682336,0.0059359805510534845
integrated_strong_asset,579.8,0.75,755,3125000.0,10926.493763776987,14532,300.0,0.6,90,1.001,28618927.999999996,25424687.800009266,3194240.1999907307,0.11161285286404617,38461.0,10899.0,0.2208063209076175,0.0,0.0,0.0,14532,0.29440842787682336,0.0
integrated_full_resurfacing_stress,579.8,0.85,0,0.0,0.0,0,300.0,0.6,90,0.2,28618927.999999996,22254518.739236332,6364409.260763664,0.22238461415339053,25890.718383479263,23469.281616520737,0.4754716697026081,24143.600734965767,0.489132916024428,23469.281616522967,0,0.0,0.963128038897893
integrated_full_resurfacing_stress,579.8,0.85,0,0.0,0.0,0,300.0,0.6,90,0.225,28618927.999999996,22160285.85608931,6458642.143910687,0.22567729105404258,26248.80988692924,23111.19011307076,0.468216979600299,23137.419612140697,0.46874837139669157,23111.19011307277,0,0.0,0.9338735818476499
integrated_full_resurfacing_stress,579.8,0.85,0,0.0,0.0,0,300.0,0.6,90,0.25,28618927.999999996,22058685.849151053,6560242.150848944,0.22922738932950054,26869.078623352503,22490.921376647497,0.4556507572254355,21599.980211084,0.43760089568646676,22490.921376649636,0,0.0,0.8877228525121555
integrated_full_resurfacing_stress,579.8,0.85,0,0.0,0.0,0,300.0,0.6,90,0.275,28618927.999999996,21971035.58169319,6647892.418306805,0.23229005706666603,27735.530371442324,21624.469628557676,0.43809703461421545,19633.250241079877,0.39775628527309315,21624.46962856007,0,0.0,0.8280591572123177
integrated_full_resurfacing_stress,579.8,0.85,0,0.0,0.0,0,300.0,0.6,90,0.3,28618927.999999996,21926441.88338988,6692486.116610117,0.23384824604926216,28569.73093053938,20790.26906946062,0.42119669913818114,17872.372966185576,0.36208211033601245,20790.26906946262,0,0.0,0.7726904376012966
integrated_full_resurfacing_stress,579.8,0.85,0,0.0,0.0,0,300.0,0.6,90,0.325,28618927.999999996,21939533.601907223,6679394.398092773,0.2333907964020446,29391.015782597293,19968.984217402707,0.40455802709486843,16328.74217049723,0.33080920118511403,19968.98421740482,0,0.0,0.7213128038897894
integrated_full_resurfacing_stress,579.8,0.85,0,0.0,0.0,0,300.0,0.6,90,0.35,28618927.999999996,22006509.143941842,6612418.856058154,0.231050543055217,30228.343178550567,19131.656821449433,0.387594344032606,14933.719230032173,0.3025469860217215,19131.65682145186,0,0.0,0.6726904376012965
integrated_full_resurfacing_stress,579.8,0.85,0,0.0,0.0,0,300.0,0.6,90,0.375,28618927.999999996,22090806.327380553,6528121.672619443,0.22810503847731278,31066.594605435937,18293.405394564063,0.3706119407326593,13594.649250465507,0.2754183397582153,18293.40539456593,0,0.0,0.6243922204213939
integrated_full_resurfacing_stress,579.8,0.85,0,0.0,0.0,0,300.0,0.6,90,0.4,28618927.999999996,22267205.42975971,6351722.570240285,0.221941316957794,32083.862292521622,17276.137707478378,0.3500027898597726,12216.606908485659,0.24750013996121675,17276.137707480197,0,0.0,0.5722649918962723
integrated_full_resurfacing_stress,579.8,0.85,0,0.0,0.0,0,300.0,0.6,90,0.425,28618927.999999996,22483784.20394084,6135143.796059158,0.21437364097142836,33145.610125178035,16214.389874821965,0.3284925015158421,10886.531511172887,0.22055371781144423,16214.389874823612,0,0.0,0.5209481361426256
integrated_full_resurfacing_stress,579.8,0.85,0,0.0,0.0,0,300.0,0.6,90,0.45,28618927.999999996,22686654.700771954,5932273.299228042,0.2072849583753816,34131.73029065745,15228.269709342552,0.3085143782281716,9656.924927457392,0.19564272543471217,15228.269709344337,0,0.0,0.4720421393841167
integrated_full_resurfacing_stress,579.8,0.85,0,0.0,0.0,0,300.0,0.6,90,0.475,28618927.999999996,22931313.805813182,5687614.194186814,0.19873610200168276,35135.92432066701,14224.075679332993,0.2881700907482373,8531.682948926618,0.1728460889166657,14224.075679334259,0,0.0,0.42518233387358184
integrated_full_resurfacing_stress,579.8,0.85,0,0.0,0.0,0,300.0,0.6,90,0.5,28618927.999999996,23211975.84011705,5406952.159882948,0.1889292345220949,36106.56114706963,13253.438852930369,0.26850564937055044,7591.305623443074,0.15379468442955985,13253.438852931691,0,0.0,0.3833670988654781
integrated_full_resurfacing_stress,579.8,0.85,0,0.0,0.0,0,300.0,0.6,90,0.525,28618927.999999996,23483001.859907378,5135926.140092619,0.17945906779221849,37024.26882124284,12335.73117875716,0.24991351658746272,6721.102657789919,0.1361649647040097,12335.731178758337,0,0.0,0.3436588330632091
integrated_full_resurfacing_stress,579.8,0.85,0,0.0,0.0,0,300.0,0.6,90,0.55,28618927.999999996,23806376.65700383,4812551.342996165,0.16815973480894064,38007.55503582302,11352.444964176982,0.2299928072159032,5898.654157396748,0.1195027179375354,11352.444964178047,0,0.0,0.30567260940032415
integrated_full_resurfacing_stress,579.8,0.85,0,0.0,0.0,0,300.0,0.6,90,0.575,28618927.999999996,24108379.31438927,4510548.6856107265,0.15760718520311898,38919.37390474461,10440.626095255393,0.2115199776186263,5143.0877480090585,0.1041954568073148,10440.626095256475,0,0.0,0.26952998379254456
integrated_full_resurfacing_stress,579.8,0.85,0,0.0,0.0,0,300.0,0.6,90,0.6,28618927.999999996,24482565.993782528,4136362.0062174685,0.14453238801318724,39937.786498309295,9422.213501690705,0.1908876317198279,4422.124606822142,0.0895892343359429,9422.213501691374,0,0.0,0.23397487844408427
integrated_full_resurfacing_stress,579.8,0.85,0,0.0,0.0,0,300.0,0.6,90,0.625,28618927.999999996,24861751.058312085,3757176.9416879117,0.1312829377008081,40934.07308043666,8425.926919563339,0.1707035437512832,3760.58495419257,0.07618689129239405,8425.926919563775,0,0.0,0.20135737439222043
integrated_full_resurfacing_stress,579.8,0.85,0,0.0,0.0,0,300.0,0.6,90,0.65,28618927.999999996,25257826.111241817,3361101.888758179,0.11744331893766878,41928.192090354525,7431.807909645475,0.15056336932020817,3159.5344574551227,0.0640100173714571,7431.8079096458705,0,0.0,0.17040113452188008
integrated_full_resurfacing_stress,579.8,0.85,0,0.0,0.0,0,300.0,0.6,90,0.675,28618927.999999996,25608991.389124304,3009936.610875692,0.10517293348219377,42816.288432091285,6543.711567908715,0.1325711419754602,2613.6911872645364,0.0529516042800757,6543.7115679089175,0,0.0,0.14280794165316046
integrated_full_resurfacing_stress,579.8,0.85,0,0.0,0.0,0,300.0,0.6,90,0.7,28618927.999999996,25994612.230948642,2624315.7690513544,0.09169860482025584,43718.8825632157,5641.117436784298,0.11428519928655384,2154.6804025891283,0.04365235823721897,5641.117436784425,0,0.0,0.11774716369529983
integrated_full_resurfacing_stress,579.8,0.85,0,0.0,0.0,0,300.0,0.6,90,0.725,28618927.999999996,26403150.455810208,2215777.5441897884,0.07742349902797857,44670.51605039541,4689.48394960459,0.09500575262570077,1677.2841659026726,0.033980635451836966,4689.483949604454,0,0.0,0.09288897893030794
integrated_full_resurfacing_stress,579.8,0.85,0,0.0,0.0,0,300.0,0.6,90,0.75,28618927.999999996,26762517.512994777,1856410.4870052189,0.06486652774014523,45491.694524909246,3868.305475090754,0.07836923571901852,1288.110091438234,0.026096233619089016,3868.3054750905176,0,0.0,0.0715964343598055
integrated_full_resurfacing_stress,579.8,0.85,0,0.0,0.0,0,300.0,0.6,90,0.775,28618927.999999996,27101407.07491353,1517520.9250864647,0.053025079244284234,46250.341907462825,3109.6580925371745,0.06299955616971585,951.529456483159,0.01927733906975606,3109.658092536975,0,0.0,0.05393030794165316
integrated_full_resurfacing_stress,579.8,0.85,0,0.0,0.0,0,300.0,0.6,90,0.8,28618927.999999996,27436040.607037775,1182887.392962221,0.04133234455749779,46967.88958906147,2392.110410938527,0.04846252858465411,680.1940775926854,0.013780268994989575,2392.110410938415,0,0.0,0.03853322528363047
integrated_full_resurfacing_stress,579.8,0.85,0,0.0,0.0,0,300.0,0.6,90,0.825,28618927.999999996,27747303.916344766,871624.0836552307,0.030456210087786335,47626.05655191298,1733.9434480870186,0.035128513940174605,445.7210917434302,0.009030005910523302,1733.94344808697,0,0.0,0.026195299837925446
integrated_full_resurfacing_stress,579.8,0.85,0,0.0,0.0,0,300.0,0.6,90,0.85,28618927.999999996,27997074.843052935,621853.1569470614,0.021728736902621282,48140.7404973899,1219.2595026100971,0.024701367556930656,283.57834214382103,0.0057451041763334895,1219.2595026100912,0,0.0,0.016997568881685576
integrated_full_resurfacing_stress,579.8,0.85,0,0.0,0.0,0,300.0,0.6,90,0.875,28618927.999999996,28222286.170091115,396641.82990888134,0.013859423033206603,48590.64954146672,769.3504585332776,0.015586516582927017,164.7585530841099,0.0033378961321740255,769.3504585332927,0,0.0,0.010149918962722852
integrated_full_resurfacing_stress,579.8,0.85,0,0.0,0.0,0,300.0,0.6,90,0.9,28618927.999999996,28381757.52246036,237170.4775396362,0.008287189427208323,48905.91419315262,454.0858068473826,0.009199469344557995,87.0282441559709,0.0017631329853316632,454.0858068473912,0,0.0,0.0059359805510534845
integrated_full_resurfacing_stress,579.8,0.85,0,0.0,0.0,0,300.0,0.6,90,1.001,28618927.999999996,28618928.00002409,-2.409517765045166e-05,-8.419315234467085e-13,49360.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
